start_station_name,end_station_name,num_trips
Sogn Studentby,Frognerveien,1
Sogn Studentby,Frogner plass,1
Hammersborg Torg,Stensgata,1
Sogn Studentby,Edvard Storms gate,1
Carl Berners plass sør,Fram-gården,1
Marienlyst,Frognerstranda,1
Sogn Studentby,Colosseum Kino,1
Carl Berners plass sør,Frognerbadet,1
Carl Berners plass sør,Frognerstranda,1
Carl Berners plass sør,Frøen T-bane,1
Carl Berners plass sør,Karenslyst allé,1
Carl Berners plass sør,Kirkegata 15,1
Hammersborg Torg,Sjølyst,1
Sofienbergparken sør,Oslo Handelsgymnasium,1
Sofienbergparken sør,Olav Kyrres plass,1
Marienlyst,Mailundveien,1
Marienlyst,Mandalls gate,1
Sofienbergparken sør,Monolittveien,1
Carl Berners plass sør,Sagene bussholdeplass,1
Carl Berners plass sør,Salt,1
Sofienbergparken sør,Marienlystparken,1
Sofienbergparken sør,Majorstuen,1
Marienlyst,Monolittveien,1
Carl Berners plass sør,Sinsenveien,1
Hammersborg Torg,Myraløkka Øst,1
Sofienbergparken sør,Lørenveien,1
Sofienbergparken sør,Lodalen busstopp,1
Marienlyst,Munkedamsveien,1
Carl Berners plass sør,Skøyen,1
Carl Berners plass sør,Skøyen Stasjon,1
Sofienbergparken sør,Lilleborgbanen,1
Hammersborg Torg,Majorstuen,1
Carl Berners plass sør,Pilestredet 63,1
Marienlyst,Linaaes gate,1
Marienlyst,Lille Schous plass,1
Sofienbergparken sør,Pilestredet,1
Hammersborg Torg,Sinsenveien,1
Carl Berners plass sør,Kontraskjæret,1
Carl Berners plass sør,Kværnerveien,1
Marienlyst,Huk 1,1
Sofienbergparken sør,Storo Storsenter,1
Carl Berners plass sør,Landstads gate,1
Carl Berners plass sør,Langkaia,1
Marienlyst,Hydroparken,1
Carl Berners plass sør,Lille Schous plass,1
Carl Berners plass sør,Sognsveien,1
Marienlyst,Idioten,1
Sofienbergparken sør,Skøyen Stasjon,1
Carl Berners plass sør,Marienlyst,1
Sofienbergparken sør,Skråninga,1
Carl Berners plass sør,Meltzers gate,1
Sofienbergparken sør,Sjølyst,1
Carl Berners plass sør,Olav Kyrres plass,1
Marienlyst,Krebs' gate,1
Sofienbergparken sør,Salt,1
Marienlyst,Københavngata busstopp,1
Carl Berners plass sør,Majorstua skole,1
Sommerfrydhagen,Bak Niels Treschows hus nord,1
Slottsparken Øst,Dælenenggata,1
Colletts gate,Sofienbergparken nordvest,1
Munkedamsveien,Ensjø T-bane,1
Domus Athletica,Lille Grensen,1
Domus Athletica,Lille Schous plass,1
Skippergata,Hedmarksgata,1
Domus Athletica,Lørenveien,1
Skippergata,Hausmanns gate,1
Skippergata,Hasle,1
Gunerius,Oslo Handelsgymnasium,1
Gunerius,Olav Kyrres plass,1
Munkedamsveien,Furulund,1
Skippergata,Galgeberg,1
Domus Athletica,Meltzers gate,1
Munkedamsveien,Gimle Kino,1
Munkedamsveien,Griffenfeldts gate,1
Skippergata,Frognerstranda,1
Gunerius,Munkedamsveien,1
Gunerius,Marienlystparken,1
Domus Athletica,Oslo Hospital,1
Domus Athletica,Oslo Plaza,1
Gunerius,Parkveien,1
Domus Athletica,Over Rådhusgata,1
Skippergata,Holbergs plass,1
Domus Athletica,Kampen park Øst,1
Munkedamsveien,Bjølsendumpa,1
Skippergata,Jordalgata,1
Domus Athletica,Grünerhagen Nord,1
Domus Athletica,Gunerius,1
Gunerius,Salt,1
Domus Athletica,Hammersborg Torg,1
Domus Athletica,Helga Helgesens plass,1
Domus Athletica,Henrik Ibsens gate,1
Munkedamsveien,Carl Berners plass nord,1
Munkedamsveien,Colletts gate,1
Gunerius,Ruseløkkgården,1
Domus Athletica,Huitfeldts gate,1
Skippergata,Idioten,1
Domus Athletica,Hydroparken,1
Domus Athletica,Idioten,1
Gunerius,Riddervoldplass,1
Gunerius,Pilestredet Studenthus,1
Skippergata,Huk 1,1
Domus Athletica,Jordalgata,1
Domus Athletica,Kirkegata 15,1
Munkedamsveien,Bjerregaardsgate Øst,1
Munkedamsveien,Gunerius,1
Domus Athletica,Pilestredet,1
Domus Athletica,Suhms gate,1
Munkedamsveien,Henrik Wergelands allé,1
Domus Athletica,Søndre gate,1
Domus Athletica,Tannlegehøyskolen,1
Domus Athletica,The Hub,1
Gunerius,Københavngata busstopp,1
Domus Athletica,Tjuvholmen,1
Munkedamsveien,Hydroparken,1
Domus Athletica,Tåsen Senter,1
Munkedamsveien,Jakob kirke,1
Skippergata,Botanisk hage sør-vest,1
Skippergata,Blindern Studenthus,1
Gunerius,Kampen park Øst,1
Gunerius,John Colletts plass,1
Domus Athletica,Valkyrieplassen,1
Munkedamsveien,Klingenberggata,1
Munkedamsveien,Kontraskjæret,1
Domus Athletica,Vippetangen vest,1
Domus Athletica,Volvat,1
Skippergata,Carl Berners plass nord,1
Gunerius,Majorstuveien,1
Domus Athletica,St. Olavs gate,1
Domus Athletica,St. Hanshaugen park nord,1
Skippergata,Enerhaugen,1
Domus Athletica,Pilestredet Studenthus,1
Domus Athletica,Professor Aschehougs plass,1
Gunerius,Majorstuen,1
Skippergata,Edvard Storms gate,1
Skippergata,Dælenenggata,1
Domus Athletica,Salt,1
Domus Athletica,Schives gate,1
Domus Athletica,Schous plass,1
Gunerius,Mailundveien,1
Domus Athletica,Sentrum Scene,1
Domus Athletica,Sirkustomta,1
Domus Athletica,Skovveien,1
Domus Athletica,Skøyen,1
Domus Athletica,Sofienbergparken nord,1
Munkedamsveien,Hans Nielsen Hauges plass,1
Gunerius,Lilleborgbanen,1
Skippergata,Dronningens gate,1
Munkedamsveien,Hausmanns bru,1
Munkedamsveien,Hausmanns gate,1
Munkedamsveien,Arkitekt Rivertz Plass,1
Domus Athletica,Fyrstikktorget,1
Skippergata,Klingenberggata,1
Skovveien,Adamstuen,1
Monolittveien,Olav Kyrres plass,1
Dokkveien,Thereses gate,1
Skippergata,Ullevålsveien,1
Skippergata,Ullevål sykehus,1
Monolittveien,Paléhaven,1
Monolittveien,Parkveien,1
Skippergata,Trondheimsveien,1
Dokkveien,Torshovparken vest,1
Skippergata,Trelastgata,1
Skippergata,Tiedemannsparken,1
Skippergata,Thune,1
Dokkveien,Uelands gate,1
Gunerius,Økernveien,1
Dokkveien,Ullevålsveien,1
Monolittveien,Pilestredet,1
Dokkveien,Uranienborgparken,1
Skippergata,Studentparlamentet,1
Monolittveien,Pilestredet 63,1
Monolittveien,Nybrua holdeplass,1
Monolittveien,Pilestredet Studenthus,1
Skovveien,Arkitekt Rivertz Plass,1
Dokkveien,Studenterlunden,1
Monolittveien,Kjeld Stubs gate,1
Skovveien,Fagerheimgata,1
Monolittveien,Linaaes gate,1
Monolittveien,Majorstuen T-bane,1
Dokkveien,Sofienberggata,1
Skovveien,Domus Athletica,1
Skovveien,Diakonhjemmet,1
Skovveien,Brugata,1
Monolittveien,Majorstuveien,1
Dokkveien,Sotahjørnet,1
Skovveien,Borgenveien,1
Dokkveien,St. Hanshaugen park nord,1
Monolittveien,Maritimt Museum,1
Monolittveien,Meltzers gate,1
Skovveien,Bjølsendumpa,1
Monolittveien,Munkegata,1
Skovveien,Bjølsen mølle,1
Dokkveien,Stockfleths gate,1
Hallings gate,Anker Hotel,1
Skovveien,Badebakken,1
Monolittveien,Ruseløkkgården,1
Monolittveien,Rådhusgata,1
Skippergata,Stjerneplassen,1
Monolittveien,Vaterlandsparken,1
Domus Athletica,Brugata,1
Munkedamsveien,Akerselvallmenningen,1
Skippergata,Majorstuen,1
Domus Athletica,Colletts gate,1
Domus Athletica,Colosseum Kino,1
Skippergata,Majorstua skole,1
Gunerius,Skillebekk,1
Skippergata,Lodalen busstopp,1
Domus Athletica,Elgsletta,1
Domus Athletica,Elisenberg,1
Domus Athletica,Ensjøveien,1
Skippergata,Lille Schous plass,1
Domus Athletica,Finnmarksgata,1
Gunerius,Skarpsnoparken,1
Domus Athletica,Fram-gården,1
Skippergata,Lakkegata,1
Skippergata,Krohgstøtten hospital,1
Munkedamsveien,Arkaden Sør,1
Domus Athletica,Botanisk hage sør-vest,1
Monolittveien,Tøyen skole,1
Monolittveien,Tåsen Senter,1
Monolittveien,Trelastgata,1
Gunerius,Valkyrieplassen,1
Skippergata,St. Hanshaugen park sør,1
Gunerius,Uranienborgveien,1
Gunerius,Uranienborgparken,1
Dokkveien,Økern Portal,1
Skippergata,Skøyen Stasjon,1
Gunerius,Ullevål sykehus,1
Gunerius,Uelands gate,1
Monolittveien,Sjøsiden ved trappen,1
Domus Athletica,Vulkan,1
Monolittveien,St. Hanshaugen park vest,1
Gunerius,Tiedemannsparken,1
Skippergata,Salt,1
Monolittveien,Stensgata,1
Monolittveien,Storo Storsenter,1
Skippergata,Pilestredet Studenthus,1
Gunerius,Stjerneplassen,1
Gunerius,Stensparken,1
Monolittveien,Studentparlamentet,1
Monolittveien,Søndre gate,1
Domus Athletica,Arendalsgata,1
Skippergata,Bentsebrugata,1
Domus Athletica,Økernveien,1
Munkedamsveien,Kværnerbyen,1
Munkedamsveien,Stensparken,1
Skillebekk,Arendalsgata,1
Munkedamsveien,Stjerneplassen,1
Munkedamsveien,Storo Storsenter,1
Gunerius,Adamstuen,1
Skarpsnoparken,Vippetangen vest,1
Munkedamsveien,Studentparlamentet,1
Gunerius,7. juni-plassen,1
Dronningens gate,Briskeby,1
Dronningens gate,Brugata,1
Dronningens gate,Brynseng T-bane,1
Dronningens gate,Colbjørnsens gate,1
Munkedamsveien,Torggata,1
Grünerhagen Nord,Vålerenga,1
Skarpsnoparken,Uranienborgveien,1
Skarpsnoparken,Uranienborgparken,1
Munkedamsveien,Torshovparken vest,1
Munkedamsveien,Trondheimsveien,1
Munkedamsveien,Uelands gate,1
Munkedamsveien,Spikersuppa Øst,1
Skarpsnoparken,Tøyen skole,1
Munkedamsveien,Spikersuppa Vest,1
Dronningens gate,Arendalsgata,1
Skillebekk,Furulund,1
Skillebekk,Frognerbadet,1
Gunerius,Bislett Stadion,1
Drammensveien,Tøyen skole,1
Drammensveien,Tøyenbekken,1
Drammensveien,Tøyenparken,1
Drammensveien,Universitetsgata,1
Drammensveien,Uranienborgparken,1
Gunerius,Bentsebrugata,1
Skillebekk,Elgsletta,1
Drammensveien,Via Vika,1
Skillebekk,Chr. Michelsens Gate,1
Skillebekk,Carl Berners plass sør,1
Gunerius,Badebakken,1
Skillebekk,Botanisk Hage vest,1
Skillebekk,Botanisk Hage sør,1
Skillebekk,Borgenveien,1
Skillebekk,Blindern studentparkering,1
Gunerius,Arendalsgata,1
Skillebekk,Bjølsen mølle,1
Skarpsnoparken,Thomas Heftyes plass,1
Skarpsnoparken,Søndre gate,1
Dronningens gate,Frognerstranda,1
Grünerhagen Nord,Thune,1
Grünerhagen Nord,Thomas Heftyes plass,1
Skarpsnoparken,Schives gate,1
Munkegata,Carl Berners plass sør,1
Munkegata,Chr. Michelsens Gate,1
Dronningens gate,Linaaes gate,1
Grünerhagen Nord,Suhms gate,1
Munkegata,Domus Athletica,1
Dronningens gate,Mandalls gate,1
Grünerhagen Nord,Storo Storsenter,1
Munkegata,Drammensveien,1
Skarpsnoparken,Ringnes Park,1
Dronningens gate,Myraløkka Øst,1
Dronningens gate,Norsk Folkemuseum,1
Dronningens gate,Nybrua holdeplass,1
Skarpsnoparken,Riddervoldplass,1
Dronningens gate,Oscars gate,1
Munkegata,Fagerheimgata,1
Skarpsnoparken,Pilestredet Studenthus,1
Dronningens gate,Klingenberggata,1
Skarpsnoparken,Skøyen Stasjon,1
Dronningens gate,Kirkegata 15,1
Skarpsnoparken,Slottsparken Øst,1
Dronningens gate,Frognerveien,1
Dronningens gate,Galgeberg,1
Dronningens gate,Gimle Kino,1
Grünerhagen Nord,Uranienborgparken,1
Skarpsnoparken,Suhms gate,1
Skarpsnoparken,Studenterlunden,1
Munkedamsveien,Vestkanttorvet,1
Grünerhagen Nord,Ullevål sykehus,1
Munkedamsveien,Vålerenga,1
Skillebekk,Galgeberg,1
Dronningens gate,Hausmanns gate,1
Munkegata,Bak Niels Treschows hus nord,1
Dronningens gate,Hoffsveien,1
Grünerhagen Nord,Tåsen Senter,1
Munkegata,Bentsebrugata,1
Grünerhagen Nord,Trelastgata,1
Grünerhagen Nord,Tordenskiolds gate,1
Skarpsnoparken,Sofienbergparken sør,1
Dronningens gate,Jess Carlsens gate,1
Munkegata,Bjerregaards gate,1
Dronningens gate,Henrik Wergelands allé,1
Monolittveien,Jess Carlsens gate,1
Drammensveien,Sørvest for Slottsparken,1
Skillebekk,Grünerhagen Nord,1
Drammensveien,Ensjø T-bane,1
Skillebekk,Stavangergata,1
Skillebekk,St. Hanshaugen park vest,1
Skillebekk,St. Hanshaugen park nord,1
Skillebekk,Sotahjørnet,1
Munkedamsveien,Meltzers gate,1
Drammensveien,Frognerveien,1
Drammensveien,Furulund,1
Drammensveien,Fyrstikktorget,1
Skillebekk,Sofienbergparken nord,1
Munkedamsveien,Monolittveien,1
Drammensveien,Helga Helgesens plass,1
Skillebekk,Sinsen T-bane,1
Skillebekk,Ringnes Park,1
Gunerius,Frognerstranda,1
Drammensveien,Jarlsborgveien,1
Drammensveien,Kampen park Øst,1
Munkedamsveien,Nordre gate,1
Munkedamsveien,Norsk Folkemuseum,1
Munkedamsveien,Marienlystparken,1
Gunerius,Finnmarksgata,1
Drammensveien,Edvard Storms gate,1
Gunerius,Hammersborg Torg,1
Drammensveien,Adamstuen,1
Drammensveien,Arendalsgata,1
Drammensveien,Arkaden Nord,1
Drammensveien,Arkitekt Rivertz Plass,1
Gunerius,Huk 1,1
Skillebekk,Vålerenga,1
Skillebekk,Vulkan,1
Munkedamsveien,Lilleborgbanen,1
Munkedamsveien,Majorstua skole,1
Drammensveien,Blindern studentparkering,1
Skillebekk,Tåsen Senter,1
Drammensveien,Briskeby,1
Drammensveien,Brugata,1
Gunerius,Henrik Wergelands allé,1
Drammensveien,Carl Berners plass nord,1
Skillebekk,Torshovparken vest,1
Gunerius,Hedmarksgata,1
Munkedamsveien,Marienlyst,1
Gunerius,Hausmanns bru,1
Drammensveien,Dælenenggata,1
Drammensveien,Lindern,1
Skillebekk,Oslo Hospital,1
Skillebekk,Nybrua holdeplass,1
Drammensveien,Sagene bussholdeplass,1
Munkedamsveien,Schives gate,1
Drammensveien,Schous plass,1
Munkedamsveien,Sinsen T-bane,1
Drammensveien,Sentrum Scene,1
Drammensveien,Sinsenveien,1
Skillebekk,Lakkegata,1
Skillebekk,Krohgstøtten hospital,1
Skillebekk,Kjeld Stubs gate,1
Skillebekk,Kirkeveien,1
Munkedamsveien,Skippergata,1
Skillebekk,Jens Bjelkes Gate,1
Gunerius,Bogstadveien,1
Drammensveien,Sommerfrydhagen,1
Skillebekk,Jarlsborgveien,1
Skillebekk,Hausmanns bru,1
Gunerius,Bjølsen Studentby,1
Skillebekk,Hallénparken,1
Drammensveien,Stortingstunellen,1
Gunerius,Colosseum Kino,1
Drammensveien,Ruseløkkgården,1
Gunerius,Dokkveien,1
Drammensveien,Ringnes Park,1
Gunerius,Ensjø T-bane,1
Drammensveien,Mandalls gate,1
Skillebekk,Munkegata,1
Drammensveien,Marienlyst,1
Drammensveien,Marienlystparken,1
Munkedamsveien,Pilestredet,1
Drammensveien,Monolittveien,1
Munkedamsveien,Pilestredet Studenthus,1
Gunerius,Dælenenggata,1
Munkedamsveien,Skøyen,1
Drammensveien,Mølleparken,1
Munkedamsveien,Rådhusgata,1
Skillebekk,Majorstuen T-bane,1
Skillebekk,Majorstua skole,1
Drammensveien,Oscars gate,1
Munkedamsveien,Sagene bussholdeplass,1
Gunerius,Domus Athletica,1
Drammensveien,Pilestredet,1
Drammensveien,Pilestredet 63,1
Skillebekk,Lindern,1
Skillebekk,Marcus Thranes gate,1
Skovveien,Furulund,1
Skovveien,Galgeberg,1
Dokkveien,Sirkustomta,1
Meltzers gate,Linaaes gate,1
Meltzers gate,Lindern,1
Skøyen Stasjon,Bjølsen Studentby,1
Colosseum Kino,Maritimt Museum,1
Colosseum Kino,Meltzers gate,1
Meltzers gate,Mandalls gate,1
Colosseum Kino,Munkegata,1
Skøyen Stasjon,Bislett Stadion,1
Meltzers gate,Marienlyst,1
Meltzers gate,Munkegata,1
Meltzers gate,Myraløkka Øst,1
Skøyen Stasjon,Annette Thommessens Plass,1
Skøyen Stasjon,Alexander Kiellands Plass,1
Meltzers gate,Mølleparken,1
Colosseum Kino,Oslo Hospital,1
Skøyen,Vulkan,1
Skøyen,Vippetangen vest,1
Skøyen,Vaterlandsparken,1
Colosseum Kino,Pilestredet Studenthus,1
Hallings gate,Sinsen T-bane,1
Meltzers gate,Olaf Ryes plass,1
Colosseum Kino,Majorstuen T-bane,1
Skøyen Stasjon,Carl Berners plass nord,1
Skøyen Stasjon,Fred Olsens gate,1
Colosseum Kino,Huk 1,1
Skøyen Stasjon,Finnmarksgata,1
Colosseum Kino,Hydroparken,1
Colosseum Kino,Idioten,1
Colosseum Kino,Jarlsborgveien,1
Colosseum Kino,John Colletts plass,1
Skøyen Stasjon,Elgsletta,1
Skøyen Stasjon,Domus Athletica,1
Meltzers gate,Krebs' gate,1
Skøyen Stasjon,Colosseum Kino,1
Colosseum Kino,Kjeld Stubs gate,1
Colosseum Kino,Klingenberggata,1
Colosseum Kino,Kontraskjæret,1
Colosseum Kino,Krebs' gate,1
Meltzers gate,Landstads gate,1
Hallings gate,Skarpsnoparken,1
Skøyen Stasjon,Colbjørnsens gate,1
Meltzers gate,Lille Schous plass,1
Hallings gate,Sinsenveien,1
Skøyen,Uranienborgparken,1
Meltzers gate,Olav Kyrres plass,1
Skøyen,Uelands gate,1
Hallings gate,Nybrua holdeplass,1
Hallings gate,Norsk Folkemuseum,1
Skøyen,Sognsveien,1
Meltzers gate,Schous plass,1
Colosseum Kino,Storo Storsenter,1
Colosseum Kino,Stortingstunellen,1
Meltzers gate,Schous plass trikkestopp,1
Skøyen,Skippergata,1
Meltzers gate,Sentrum Scene,1
Skøyen,Schous plass trikkestopp,1
Colosseum Kino,Søndre gate,1
Colosseum Kino,Sørvest for Slottsparken,1
Skøyen,Schous plass,1
Colosseum Kino,The Hub,1
Skøyen,Salt,1
Skøyen,Sagene bussholdeplass,1
Skøyen,Saga Kino,1
Colosseum Kino,Tordenskiolds gate,1
Skøyen,Rostockgata,1
Skøyen,Spikersuppa Øst,1
Colosseum Kino,Spikersuppa Øst,1
Skøyen,Stavangergata,1
Hallings gate,Nydalen,1
Skøyen,Tøyenbekken,1
Skøyen,Tøyen skole,1
Colosseum Kino,Sagene bussholdeplass,1
Skøyen,Trelastgata,1
Meltzers gate,Oslo Handelsgymnasium,1
Colosseum Kino,Schous plass trikkestopp,1
Skøyen,Torshovdalen øst,1
Meltzers gate,Oslo Plaza,1
Colosseum Kino,Sinsenveien,1
Skøyen Stasjon,Friggfeltet,1
Meltzers gate,OsloMet,1
Meltzers gate,Over Rådhusgata,1
Colosseum Kino,Skarpsnoparken,1
Meltzers gate,Parkveien,1
Meltzers gate,Rostockgata,1
Hallings gate,Olav Kyrres plass,1
Skøyen,Stortingstunellen,1
Colosseum Kino,Slottsparken Øst,1
Colosseum Kino,Sofienberggata,1
Meltzers gate,Salt,1
Skøyen,Tannlegehøyskolen,1
Colosseum Kino,Torshovdalen øst,1
Skøyen Stasjon,Frognerbadet,1
Colosseum Kino,Hausmanns gate,1
Skøyen Stasjon,Vippetangen vest,1
Meltzers gate,Carl Berners plass sør,1
Meltzers gate,Chr. Michelsens Gate,1
Colletts gate,Tøyenparken,1
Meltzers gate,Colletts gate,1
Colletts gate,Ullevålsalléen,1
Meltzers gate,Drammensveien,1
Colletts gate,Ulven Torg,1
Meltzers gate,Dronningens gate,1
Skøyen Stasjon,Thomas Heftyes plass,1
Skøyen Stasjon,Thereses gate,1
Colletts gate,Vaterlandsparken,1
Meltzers gate,Enerhaugen,1
Colletts gate,Vippetangen vest,1
Colletts gate,Vippetangen øst,1
Meltzers gate,Fagerheimgata,1
Colletts gate,Vålerenga,1
Skøyen Stasjon,Stavangergata,1
Hallings gate,Studentparlamentet,1
Colletts gate,Trondheimsveien,1
Skøyen Stasjon,Sotahjørnet,1
Colletts gate,Torshovdalen øst,1
Skøyen Stasjon,Økern Portal,1
Colletts gate,Sognsveien,1
Slottsparken Øst,Colletts gate,1
Meltzers gate,Annette Thommessens Plass,1
Meltzers gate,Arendalsgata,1
Slottsparken Øst,Carl Berners plass nord,1
Hallings gate,Ullevålsalléen,1
Colletts gate,Stavangergata,1
Slottsparken Øst,Botanisk hage sør-vest,1
Hallings gate,Tøyenparken,1
Slottsparken Øst,Blindern Studenthus,1
Slottsparken Øst,Bjølsendumpa,1
Colletts gate,Studentparlamentet,1
Meltzers gate,Bjølsen Studentby,1
Slottsparken Øst,Bak Niels Treschows hus sør,1
Hallings gate,Torshovparken vest,1
Meltzers gate,Bjølsendumpa,1
Meltzers gate,Botanisk Hage sør,1
Meltzers gate,Bygdøy allé,1
Colletts gate,Tiedemannsparken,1
Skøyen Stasjon,Vår Frelsers gravlund,1
Skøyen Stasjon,Sofienbergparken sør,1
Colosseum Kino,Annette Thommessens Plass,1
Colosseum Kino,Arendalsgata,1
Skøyen Stasjon,Kontraskjæret,1
Hallings gate,Sognsveien,1
Skøyen Stasjon,Klingenberggata,1
Skøyen Stasjon,Jens Bjelkes Gate,1
Skøyen Stasjon,Jakob kirke,1
Skøyen Stasjon,Idioten,1
Colosseum Kino,Frognerstranda,1
Skøyen Stasjon,Henrik Wergelands allé,1
Colosseum Kino,Furulund,1
Skøyen Stasjon,Hammersborg Torg,1
Colosseum Kino,Fysikkbygningen,1
Meltzers gate,Jess Carlsens gate,1
Colosseum Kino,Gaustad T-bane,1
Colosseum Kino,Georg Morgenstiernes hus,1
Skøyen Stasjon,Hallénparken,1
Skøyen Stasjon,Hallings gate,1
Skøyen Stasjon,Grønlands torg,1
Colosseum Kino,Gunerius,1
Skøyen Stasjon,Gimle Kino,1
Colosseum Kino,Fagerheimgata,1
Skøyen Stasjon,Lindern,1
Skøyen Stasjon,Majorstua skole,1
Colosseum Kino,Dyvekes bru,1
Meltzers gate,Fredensborg,1
Meltzers gate,Grønlands torg,1
Colosseum Kino,Bak Niels Treschows hus nord,1
Colosseum Kino,Bankplassen,1
Meltzers gate,Hammersborg Torg,1
Skøyen Stasjon,Rostockgata,1
Skøyen Stasjon,Ringnes Park,1
Skøyen Stasjon,Parkveien,1
Colosseum Kino,Bjølsen mølle,1
Skøyen Stasjon,Frognerveien,1
Colosseum Kino,Bjølsendumpa,1
Colosseum Kino,Blindern Studenthus,1
Colosseum Kino,Botanisk Hage vest,1
Meltzers gate,Hasle,1
Skøyen Stasjon,Mølleparken,1
Colosseum Kino,Carl Berners plass nord,1
Colosseum Kino,Chr. Michelsens Gate,1
Skøyen Stasjon,Marcus Thranes gate,1
Colosseum Kino,Diakonhjemmet,1
Skøyen Stasjon,Majorstuveien,1
Skøyen Stasjon,OsloMet,1
Meltzers gate,Akersgata,1
Skøyen,Ringnes Park,1
Colosseum Kino,Tøyenbekken,1
Skovveien,Uranienborgparken,1
Monolittveien,Bjølsen Studentby,1
Hallings gate,Fysikkbygningen,1
Monolittveien,Bjølsendumpa,1
Monolittveien,Bjørvika,1
Skovveien,Thereses gate,1
Skovveien,The Hub,1
Hallings gate,Frognerstranda,1
Dokkveien,Idioten,1
Monolittveien,Blindern Studenthus,1
Skovveien,Storo Storsenter,1
Dokkveien,Jenny Braatens Plass,1
Skovveien,St. Hanshaugen park sør,1
Monolittveien,Blindern studentparkering,1
Skovveien,Sognsveien,1
Monolittveien,Botanisk hage sør-vest,1
Dokkveien,Jordalgata,1
Skovveien,Sofienbergparken sør,1
Skovveien,Sofienbergparken nordvest,1
Hallings gate,Grenseveien,1
Skovveien,Sofienberggata,1
Dokkveien,Hedmarksgata,1
Dokkveien,Hausmanns bru,1
Dokkveien,Ensjø T-bane,1
Skøyen,Birkelunden,1
Dokkveien,Finnmarksgata,1
Skøyen,Bentsebrugata,1
Skøyen,Bankplassen,1
Skøyen,BI Nydalen,1
Hallings gate,Hasle Torg,1
Skøyen,Arkaden Sør,1
Skøyen,Arendalsgata,1
Skøyen,Anker Hotel,1
Skøyen,Adamstuen,1
Skøyen,AHO,1
Hallings gate,Hans Nielsen Hauges plass,1
Monolittveien,Arkitekt Rivertz Plass,1
Skovveien,Økernveien,1
Skovveien,Vålerenga,1
Monolittveien,Birkelunden,1
Skovveien,Vippetangen øst,1
Dokkveien,Hans Nielsen Hauges plass,1
Monolittveien,Bislettgata,1
Skovveien,Skøyen Stasjon,1
Skovveien,Schous plass trikkestopp,1
Monolittveien,Bygdøy allé,1
Hallings gate,Colosseum Kino,1
Monolittveien,Hammersborg Torg,1
Monolittveien,Hans Nielsen Hauges plass,1
Dokkveien,Oslo Plaza,1
Skovveien,Jarlsborgveien,1
Skovveien,Ila,1
Monolittveien,Huk 2,1
Skovveien,Hydroparken,1
Hallings gate,Botanisk hage sør-vest,1
Dokkveien,Rolf Wickstrøms vei,1
Hallings gate,Botanisk Hage vest,1
Skovveien,Hausmanns bru,1
Skovveien,Hans Nielsen Hauges plass,1
Hallings gate,Borgenveien,1
Dokkveien,Sagene bussholdeplass,1
Monolittveien,Jakob kirke,1
Monolittveien,Jernbanetorget,1
Skovveien,Gimle Kino,1
Hallings gate,Bjølsendumpa,1
